Review,Kategori
"Untuk layanan Go food, Setelah update informasi map tidak ada , jadi tidak bisa pantau si driver makanan kita udah nyampe mana . Hanya menampilkan estimasi waktu saja , payah , dan aplikasi juga sering error sendiri .",Interaksi & Pelayanan Driver
"asik buat pesen2 makanan, ojol dan anter anter. langganan. khusus makanan coba di sidak kali beberapaa resto yg ngeselin . hehehe. tapi banyak juga resto yg asik. masuk list langganan.",Interaksi & Pelayanan Driver
"tolong pt goto Indonesia, program hemat di tiadakan,karena apa : 1.lokasi penjemputan terlalu jauh bisa sampai 3Km, belum drivernya mengantar sampai tujuan lokasi. 2. drivernya kesian curhat sama saya ada potongan 20rb setalah 10trip. 3.argonya sudah gojek potong by sistem dikenakan juga program yg 20rb setelah menyelesaikan 10orderan. 4.dimanakah letak hati nurani anda",Interaksi & Pelayanan Driver
penumpang mengatas namakan Driver Gojek dan menilai driver gojek itu minus kinerjannya.. sini saya juga punya unek² sebagai driver pemain reguler tanpa embel² program dari applikator Gojek. motor saya aerox dan dapet penumpang (Goride bukan order Goride Comfort) sebanyak 4 (anak 3 dan 1 ibunya) tapi saya ngeluh tentuk tidak tapi kasih solusi untuk order memakai Gocar lain x. dan penumpang dengan BB 140kg saya saya bawa... Tidak semua penumpang itu - dan + dan Driver itu - dan + ...,Interaksi & Pelayanan Driver
"Makin kesini nih aplikasi ga jelas, Mesen driver aja lama banget sejam an lebih baru bisa pesan padahal disekitar banyak banget ojol yang nongkrong, sorry uninstall pindah sebelah kuning",Interaksi & Pelayanan Driver
"untuk para pelanggan,yang order ke mall atau tempat pembelajaran yang ada parkiran nya,tolong ingat ada parkir,kasian driver,sdh ngambil order jauh, ongkir 5000-6000,di potong parkir 2000,sekarang Ongkir jarak 1 sampai 5 km 5000 perak",Interaksi & Pelayanan Driver
"semakin susah dapat driver yg dekat, akibat serakah nya pihak aplikator. jgan smpai saya uninstal apk ini dan install apk aplikasi jasa lain. mohon anda evaluasi lagi dengan program terbarunya dengan alasan untuk menyaingi aplikasi sebelah. saya aja susah mendapat driver, apa lagi driver pasti lebih susah untuk menerima orderan. jgan anda bilang dg AKAN MENSEJAHTERAKAN DRIVER tp yg trjadi skrg anda menindas driver.",Interaksi & Pelayanan Driver
"aplikasi ini kikir banget, kalo lu telat pesen 5 menit padahal gak hujan/macet harganya bisa naik kena 5rb+, udah gitu dengan harga yang dinaikin mesti dapet driver susah dan sekalinya dapet si driver bakal minta cancel kalo gak dapet driver yang jauh dan geraknya lama, gojek can u fix this?",Interaksi & Pelayanan Driver
"gojek terlalu mengambil keuntungan untuk aplikasi,ke merchant ada tagihan iklan ke customer harus bayar ongkos lebih karena pesanan ekstra tapi ke driver ongkosnya tidak lebih,semoga bisa ngatafakuran diri tong sarakah teuing",Interaksi & Pelayanan Driver
"aplikasi bobrok, tim it nya mesti sekolah lagi. ini aplikasi suka bikin org telat, aplikasi yg loading ya lama, pesen gojek dapetnya yg jauh terus. pesen tiket KRL lama, bikin gw ketinggalan kereta. udik bgt ky hidup di jaman hp masih 3g, lola",Kualitas Teknis & Aplikasi
"Kenapa sih mau mesen tiket bioskop aja susah banget disini tertulis koneksi terputus padahal sinyal gw full dan bagus bahkan di pakaikan wifi juga sama saja tidak ada perubahan tolong dong di perbaiki,memang harus sebagus apalagi sih jaringannya yang cocok buat aplikasi ini",Kualitas Teknis & Aplikasi
"Susah banget dapa driver padahal banyak yang dekat, apa karena pake yang pilihan Hemat? kalau sampai 1 jam gak dapat-dapat hilangin aja fiturnya.",Interaksi & Pelayanan Driver
"Soal upgrade gopaylater, jika memang perlu kenapa tidak awal bulan saja saat tagihan sudah dibayar & mau transaksi lagi diharuskan melakukan upgrade. Jangan sudah jalan gini tiba² gak bisa digunain.",Kualitas Teknis & Aplikasi
"Nyari pengemudi susah, sekalinya dapat pengemudi susah dihubungi. ongkosnya juga relatif mahal. dari segi pelayanan dan harga better aplikasi sebelah. Drivernya bener bener perlu di perhatikan lagi.",Interaksi & Pelayanan Driver
"Saya mengalami kendala di aplikasi, di mana beberapa alamat favorit tidak tampil, namun saat saya mencoba menambahkannya kembali, sistem menolak karena alamat tersebut terdeteksi sudah ada, mohon bantuannya untuk meninjau dan memperbaiki masalah ini, terima kasih.",Kualitas Teknis & Aplikasi
Uninstal aplikasi karena sebagai konsumen sangat kecewa gak dapet keadilan gini. Masa saya lapor krna resto nipu ngirim makanan gak sesuai pesanan sudah banyak bukti saya kirimkan masih saja kurang lengkap. Pdhal driver bisa sebagai saksi. Tapi tetap aja menangin resto. Byeee!!,Interaksi & Pelayanan Driver
"Pesan gosend sampai 2 jam Pertama, pesan sudah dapat driver tapi gak gerak-gerak, dihubungi juga susah Kedua, sampai mencoba ganti driver lagi, ternyata sama gak gerak dan susah dihubungi Ketiga, sampai dibatalkan beberapa kali gara-gara gak gerak dan susah dihubungi drivernya padahal jaraknya ada yang hanya 1 menit dari posisi si driver ke lokasi Ke empat, giliran udah dapat, tetap aja lama sampai ke lokasinya padahal di aplikasi hanya kurang dari 10 menit Total 2 jam bisa sampai selesai",Interaksi & Pelayanan Driver
"Pesanan terlalu lama sudah nunggu hampir 1 jam, pelayanan tidak bagus apk sebesar ini masalah seperti ini tidak bisa di selesaikan cuma bisa suruh di batalkan pesanan nya atau driver sndiri yang membatalkan. 👎",Interaksi & Pelayanan Driver
"Sangat disayangkan harus loging lewat link yg dikirim melalui sms.. Sementara nmer sy yg terdaftar, bukan di hape ini yg sy pake buat download aplikasi.. Sangat ribet seperti aplikasi my telkomsel.. Knp gak harus ada pilihan untuk kirim link via email aja.. Knp harus ke nomer yg terdaftar.. Sementara nmer itu sy pake buat kerja di hape lain.. Itu ajasih.. Smpai skrg sy sdh punya akun yg aktif di tokped tp tdk bisa msuk lewat aplikasi.. Ribet amat..",Kualitas Teknis & Aplikasi
apk sampah ongkos naik terus mana susah dapet nya ngehambat aja,Kualitas Teknis & Aplikasi
Terlalu banyak bug dan masalah pada aplikasi saya sudah mempunyai banyak akun gopay dan masalah nya tidak dapat terselesaikan/ditolak saya mohon agar aplikasinya mohon proses permasalahan dengan tepat. Saldo saya sebanyak 400k tidak bisa di tarik karena di blokir oleh pihak anda saya sudah mengajukan permasalahan tetapi pihak anda lambat dan sampai sekarang belom selesai.,Kualitas Teknis & Aplikasi
"Aplikasi error tidak bisa login, muncul tulisan ""Failed to get your session "". tolong dibantu selesaikan masalah ini. aplikasi ini sangat membantu untuk kegiatan sehari-hari saya jadi saya sangat mengharapkan untuk segera diselesaikan masalah ini. terimakasih.",Kualitas Teknis & Aplikasi
"sejak ada dua cara pencarian driver CEPAT dan biasa, kami kurang puas. karena kalau yang pencarian BIASA sangat lambat. untuk itu saya sarankan jangan pakai pilihan. cukup satu saja. sukses selalu",Interaksi & Pelayanan Driver
"Misi, Kok GOJEK sekarang udah g bisa top up GAME dari apknya langsung padahal lebih mudah dan gopay saya sudah saya top up in untuk membelinya tapi mengapa harus dari CODASHOP dulu???sebelum update masih bisa.....",Kualitas Teknis & Aplikasi
"overall dah bagus, sering pake juga...cuman memang pernah lagi apes aja ngalamin dapet oknum driver yang masih memanfaatkan situasi dengan mematok harga tinggi diluar ketentuan aplikasi yang seharusnya dengan mengancam customernya untuk mematikan orderan dengan dalih supaya tidak ke lacak oleh kantor dan jika tidak dimatikan diancam akan diturunkan begitu saja dijalan. tolong driver yg seperti ini ditindaklanjuti lagi!",Interaksi & Pelayanan Driver
selama ini apk berjalan dengan baik....terima kasih gojek🥰,Kualitas Teknis & Aplikasi
"membantu sekali,tpi hari ini eror saat pemesanan. alamat tujuan tiba"" berubah padahal saya tidak merubahnya. pemesanan pertama tiba"" hilang padahal tidak ada yg membatalkan,tolong segera di perbaiki.itu foto upgrade gopay di tolak karena buram,apakah harus gunakan hp dengan kamera bagus saja yang bisa upgrade",Interaksi & Pelayanan Driver
"Sekarang pesan makanan jadi lama sejak ada fitur pengiriman reguler vs express, aplikasi kurang ajar ..ngerjain customer !!!!, aplikasi tolol pesen makanan sudah 2 jam ga datang2 !!! Cok!!",Kualitas Teknis & Aplikasi
"adakah yg sama kaya saya? ketika input nomor, trus klik login hasilnya ""ups! ada yang salah""? apa ini termasuk bug? mudah2an sih masalahnya bukan dari hp saya hehe, soalnya aplikasi yang lain lancar2 aja.",Kualitas Teknis & Aplikasi
Gojek/gopay sangat2 buruk sekali.. pelayanan yg sangat buruk dan jelek.. sangat2 aneh akun gopay saya tiba2 di blokir dengan alasan ada transaksi tidak wajar. Padahal cuman ada saldo masuk dari prakerja trus di tarik ke rekening . Dasar GOJEK INDONESIA PARAH sangat buruk . Minta di aktifkan kembali malah di tolak pengajuan sayah. Dasar gajelas,Harga & Promosi
"Setelah update jd gopaylater MAB, gopaylater tidak bs digunakan dr akhir bulan september, pdhl limitnya ada, dan tidak ada telat bayar, selalu tulisannya Oopps something wrong , trz buat apa kasih limit klo gk bs di pake, uninstall aja klo gini dah, mending di grab lebih banyak promo jg",Kualitas Teknis & Aplikasi
"Suka error, sinyal full jaringan bagus dapet driver tapi ga pernah nyambung.. ditungguin sampe 10 menit ga sampe2 drivernya, nyoba 3 kali pesen gitu terus padahal driver beda. Niatnya biar cepet malah telat BANGET. Bukan salah drivernya tapi saya ngerasa pelanggan dama driver tu susah banget buat komunikasi",Interaksi & Pelayanan Driver
Bagus dan cepat saat memesan gojek dan prosesnya tidak lama,Ketepatan Waktu & Efisiensi
"Aplikasi Gojek sering crash, padahal koneksi internet lancar, Dulu saya memberikan bintang 5 tapi karena kondisi aplikasi yg semakin tidak jelas maka dengan terpaksa saya berikan rating rendah. Aplikasi Gojek yg susah banget menampilkan peta untuk pemantauan,Aplikasi Gojek saat ini berbeda dengan aplikasi yg dulu. Sekarang modelan promo harus melakukan pembayaran debit bank CIMB.. JAGO.. Drivernya juga semakin banyak yg seenaknya main cancel ditengah"" waktu pemesanan.",Interaksi & Pelayanan Driver
"Bagus,aplikasi yang sangat membantu.. satu aplikasi untuk segala kebutuhan.hal yang tidak mungkin menjadi mungkin. hanya saja ukuran file nya terlalu besar karena mungkin data nya yang banyak.",Kualitas Teknis & Aplikasi
"Waktu Pesen ride and car ko lama yak cari posisinya, diliatin map Jakarta tp gk jalan2 ke titik lokasi. Bug kah? Setting GPS dh tinggi jaringan oke dn di tempat terbuka. Beda klo pesen food, langsung keliatan pilihan menunya. Maunya lebih mulu ne gojek, tp pelayanan gk diperbaiki",Kualitas Teknis & Aplikasi
praktis dan mempermudah dalam perjalanan,Lainnya / Umum
"Saya pilih gojek karna apk lokal, tapi apknya MENTAH, masa ga sengaja kepencet order gofood ga ada DOUBLE VERIFIKASI, malah langsung otomatis order, mana ga bisa cancel, telpon driver ga bisa cancel, telpon CS tetep ga bisa cancel, semua yg berhubungan sama pembayaran harusnya pake double verifikasi dong",Interaksi & Pelayanan Driver
Tolong tingkat kan lagi untuk opsi ganti akun dan nikmat telepon nya..! Akun salah di email dan nomor.. Mau di ganti kok gak bisa. Mau hapus akun dan buat akun lagi juga gak bisa. Pengaturan nya kurang lengkap.,Kualitas Teknis & Aplikasi
"mau ganti email malah di suruh ganti nomor kan bisa ya di verifikasi aja lewat nomor yang lama . aneh banget , kalo lagi urgent butuh ojol keburu habis batre sama kouta ngurusnya mending make aplikasi lain yang udah bisa , gpp agak mahalan dikit tapi ga ribet",Interaksi & Pelayanan Driver
"Sumpah saya kecewa. Niat takeway mie gacoan malah akun saya dibekukan dengan alasan yang tidak jelas. Padahal saya tidak pernah sekalipun melakukan pelanggaran. Semua yang saya order juga saya bayar kok, bahkan saya lebihkan. Ongkir mahal? Saya tidak masalah, tetep saya bayar. Tapi apa yang saya dapatkan? malah begini. Udah aju banding, dijelaskan panjang lebar tapi tetep aja tidak di cek secara benar . Percuma",Harga & Promosi
"kenapa ya sekarang gojek jadi jelek banget, masa order go food udah terlambat setengah jam lebih masih ga dapet dapet driver, padahal jarak tempat makan ke tempat saya ga begitu jauh, tolong perbaiki ya, order gocar juga sudah menunggu 20 menit lebih ngga ada yang nyantol, aneh banget.",Interaksi & Pelayanan Driver
jadi masalah nya begini saya memesan goride ke tempat a tapi maps di drivernya menuju ke tempat b. akhirnya saya diantar oleh driver ke tempat a dan akhirnya saya mengeluarkan uang lagi yg nominalnya lumayan besar untuk jarak yg dekat ( harga tambahan nya 3× lipat dari tempat saya order dari stasiun hingga tempat a ). jadi saya harap hal² seperti ini tidak terulang lagi,Interaksi & Pelayanan Driver
"Saya sulit sekali mendapatkan driver karena selalu dicancel setiap kali saya order (saya pernah dicancel 7x berturut), padahal saya sudah menggunakan tarif standard bukan hemat. Setiap kali saya ingin menggunakan GoRide, saya tidak pernah mendapatkan driver sekalipun karena selalu dibatalkan. Kemudian saya tidak bisa menghubungi CS karena kendala ini, dikarenakan selalu dialihkan ke close ended question dan balasan AI. Akhirnya saya memutuskan untuk berhenti menggunakan app ini",Interaksi & Pelayanan Driver
"terimakasi sudah mendengarkan complain saya, tampilan menu sudah bagus,filter sudah bekerja sebagaimana mesti nya,sekali lagi untuk gojek terimakasi karena sudah bertindak cepat ketika seseorang memberikan kritik/saran,👍",Kualitas Teknis & Aplikasi
"aplikasi bodoh.... chating berkali kali d suruh batalkan pemesanan(karna lama nunggu lbh dari estimasi wkt yg d tetapkan), bahkan sdh d tanggapi dlm chat masih jg d antar, sdh jg saya blg coba aplikasi lain klu g ada driver,. akhirnya bayar 2 kali nih,.😡😡😡 tambukkk...!!!!",Interaksi & Pelayanan Driver
"Nyari driver untuk pesanan makananku gak becus, makanan udah siap, tapi sudah 1 jam masih belum diambil. Katanya ada kendala dalam pencarian driver, namun gak bisa gitu dong. Memang uangku kembali, tapi waktu yang aku habiskan untuk menunggu tidak akan pernah kembali. Apalagi kompensasi hanya berupa voucher yang gak seberapa.",Interaksi & Pelayanan Driver
suka banget ketika ada pesan goride terus di cancel langsung di ganti sama gojek lain pertahanin kenyamanannya ya pak kalau bisa kecepatan penjemputan lebih cepat sejauh ini udh oke,Interaksi & Pelayanan Driver
"muak banget sama aplikasi ini,udah pakai layanan express tapi lama banget dapet drivernya, gabisa batalin pesanan tapi malah disuruh nunggu 30 menit lebih, kalau ada kendala disuruh pakai bantuan chat tapi cuma muter-muter doang pembahasannya, mending pakai aplikasi sebelah",Interaksi & Pelayanan Driver
"pesan gojek/gocar sudah dpt driver tapi malah menjauh, drjver jg susah sekali dihubungi dan ga bisa cancel, buang2 waktu jadinya. banyak juga driver yang merasa customer nya cuma numpang dimobilnya padahal kita bayar. rata2 mobil motorny juga kurang bagus (ga terawat. ex: ac panas, berdebu, dll), driver juga banyak yg ga profesional dan attitudenya jelek. TOLONG SEMUA DI BENAHI DAN JANGAN BANYAK ALASAN",Interaksi & Pelayanan Driver
"pengalaman pakai gojek superapps dari awal bener2 te o pe be ge te. naik turun pasang surut tapi tetap jaga kualitas. catatan: tolong driver komunitas, suka ga disiplin karena ga mau kena potongan admin, ada transaksi diluar harga aplikasi",Interaksi & Pelayanan Driver
"sudah hampir 4 tahun saya pakai gojek, tahun ini dibikin kecewa karena sistem aplikasinya jadi jelek. Pesanan saya jadi sering di cancel sepihak sama aplikasinya perkara drivernya gak mau ngambil pesanan saya. Jadi malas mau pakai lagi",Interaksi & Pelayanan Driver
"Aku saranin ke kalian beralih ke grab disana ongkir lebih murah dan ga ribet dan ga ada kendala apapun, gua selama pesan digrab lancar jaya semuanya, udah gitu promo tiap hari ada.",Ketepatan Waktu & Efisiensi
"iklan sama realitanya kenapa berbeda ya? katanya gojek plus bikin makin murah dan hemat, tapi nyatanya tetap sama aja tuh gak ada perubahan signifikan untuk harganya, mana banyak banget lagi ketentuan yang harus dipenuhi sebelum pake promonya 🤦🏻‍♀️ kapok deh langganan gojek plus nya",Kualitas Teknis & Aplikasi
"Saya pelanggan setia Gojek, barusan hujan lalu pesan mode hemat, kenapa nggak di kasih cepat & di driver yang dekat lokasi saya ? Sdngkn wktu sy cancel, dan ganti mode tarif normal, itu juga posisi driver jauh.",Interaksi & Pelayanan Driver
"Aplikasi sering menutup sendiri, Payah !!! sebagai driver bukan di kasih kesejahteraan malah di kasih aplikasi error terus, Saya akan perbaiki jika sudah di perbaiki. saya gojek driver jakarta, tapi orderannya selalu ke bekasi, bekasi yang sering banjir pula saya di arahkan orderannya.",Interaksi & Pelayanan Driver
